company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/practice-management-partners,Practice Management Partners,|Software|,Software,USA,MD,Baltimore,Hunt Valley,/organization/nextgen-healthcare-information-systems,NextGen Healthcare Information Systems,|Software|,Software,USA,PA,Philadelphia,Horsham,10/28/2008 0:00,2008-10,2008-Q4,2008,22010000,USD
/organization/prairie-technologies,Prairie Technologies,|Software|,Software,USA,WI,Madison,Middleton,/organization/bruker,Bruker,|Hardware + Software|,Hardware + Software,USA,WI,Madison,Madison,9/13/2013 0:00,2013-09,2013-Q3,2013,150000000,USD
/organization/prairiefyre-software-inc,prairieFyre Software,|Software|,Software,CAN,ON,Kanata,Kanata,/organization/mitel-networks-corporation,Mitel Networks Corporation,|Virtualization|Unifed Communications|Public Relations|,Public Relations,CAN,ON,Kanata,Kanata,6/17/2013 0:00,2013-06,2013-Q2,2013,20000000,USD
/organization/prana,Prana,|E-Commerce|,E-Commerce,USA,CA,San Diego,Carlsbad,/organization/columbia-sportswear,Columbia Sportswear,|Sporting Goods|,Sporting Goods,USA,OR,"Portland, Oregon",Portland,4/29/2014 0:00,2014-04,2014-Q2,2014,190000000,USD
/organization/precision-dermatology,PreCision Dermatology,|Biotechnology|,Biotechnology,USA,RI,Providence,Cumberland,/organization/valeant-pharmaceuticals-international,Valeant Pharmaceuticals International,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Aliso Viejo,2/3/2014 0:00,2014-02,2014-Q1,2014,500000000,USD
/organization/precision-photonics,Precision Photonics,|Hardware + Software|,Hardware + Software,USA,CO,Denver,Boulder,/organization/idex-corp,IDEX Corp,,,USA,IL,Chicago,Northbrook,4/11/2012 0:00,2012-04,2012-Q2,2012,20000000,USD
/organization/pregenen,Pregenen,|Biotechnology|,Biotechnology,USA,WA,Seattle,Seattle,/organization/bluebird-bio,bluebird bio,|Biotechnology|,Biotechnology,USA,MA,Boston,Cambridge,7/1/2014 0:00,2014-07,2014-Q3,2014,139900000,USD
/organization/preloaded,Preloaded,|Games|,Games,GBR,,London,London,/organization/learning-technologies-group,Learning Technologies Group,|Education|,Education,GBR,,London,Brighton,5/19/2014 0:00,2014-05,2014-Q2,2014,2200000000,GBP
/organization/premaitha-health,Premaitha Health,|Bioinformatics|Analytics|Diagnostics|,Diagnostics,,,,,/organization/vialogy,Vialogy,|Services|Energy|Oil|,Oil,USA,CA,Los Angeles,Pasadena,6/13/2014 0:00,2014-06,2014-Q2,2014,17800000,USD
/organization/premier-service-bank,Premier Service Bank,|Finance|,Finance,USA,CA,Ontario - Inland Empire,Riverside,/organization/independence-bank,Independence Bank,|Finance|,Finance,USA,CA,Anaheim,Newport Beach,11/5/2013 0:00,2013-11,2013-Q4,2013,8600000,USD
/organization/prescient-applied-intelligence,Prescient Applied Intelligence,|Software|,Software,USA,PA,Philadelphia,West Chester,/organization/park-city-group,Park City Group,|Software|,Software,USA,UT,Salt Lake City,Salt Lake City,8/28/2008 0:00,2008-08,2008-Q3,2008,11310000,USD
/organization/presidium-learning,Presidium Learning,|Education|,Education,USA,VA,"Washington, D.C.",Reston,/organization/blackboard,Blackboard,|Software|,Software,USA,DC,"Washington, D.C.",Washington,1/13/2011 0:00,2011-01,2011-Q1,2011,53000000,USD
/organization/press-sense,Press-sense,|Software|,Software,ISR,,ISR - Other,Or Akiva,/organization/bitstream,Bitstream,|Mobile Software Tools|Mobile|,Mobile Software Tools,USA,MA,Boston,Cambridge,5/17/2010 0:00,2010-05,2010-Q2,2010,6500000,USD
/organization/prestiamoci,Prestiamoci,|Internet|Financial Services|Finance|,Financial Services,ITA,,Ivrea,Ivrea,/organization/trustbuddy-international,TrustBuddy International,,,SWE,,Stockholm,Stockholm,11/13/2014 0:00,2014-11,2014-Q4,2014,5300000,EUR
/organization/prezzo,Prezzo,|Lifestyle|Online Reservations|Restaurants|,Restaurants,GBR,,London,London,/organization/tpg-capital,TPG Capital,,,USA,TX,Austin,Austin,11/6/2014 0:00,2014-11,2014-Q4,2014,482000000,USD
/organization/priceminister,PriceMinister,|Discounts|Consumer Goods|Online Shopping|Internet|,Internet,FRA,,Paris,Paris,/organization/rakuten,Rakuten,|Travel|World Domination|E-Commerce|Curated Web|,Travel,JPN,,Tokyo,Tokyo,6/17/2010 0:00,2010-06,2010-Q2,2010,260000000,USD
/organization/primaeva-medical,Primaeva Medical,|Health Care|,Health Care,USA,CA,SF Bay Area,Pleasanton,/organization/syneron-medical,Syneron Medical,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Irvine,10/15/2009 0:00,2009-10,2009-Q4,2009,30000000,USD
/organization/primarion,Primarion,|Graphics|Manufacturing|Design|,Graphics,USA,CA,Los Angeles,Torrance,/organization/infineon,Infineon Technologies,|Semiconductors|,Semiconductors,DEU,,DEU - Other,Neubiberg,4/28/2008 0:00,2008-04,2008-Q2,2008,80000000,USD
/organization/primesense,PrimeSense,|3D|Sensors|Hardware|Hardware + Software|,Hardware + Software,ISR,,Tel Aviv,Tel Aviv,/organization/apple,Apple,|Computers|Consumer Electronics|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,7/18/2013 0:00,2013-07,2013-Q3,2013,345000000,USD
/organization/pringonetworks,Pringo,|Enterprise Software|,Enterprise Software,USA,CA,Los Angeles,Los Angeles,/organization/mobilebits,MobileBits,|Mobile|Mobile Commerce|App Marketing|Advertising|,Mobile,USA,FL,Sarasota - Bradenton,Sarasota,12/6/2011 0:00,2011-12,2011-Q4,2011,10000000,USD
/organization/prism-circuits,Prism Circuits,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Santa Clara,/organization/mosys,"MoSys, Inc.",|Networking|Interface Design|Hardware|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,6/6/2009 0:00,2009-06,2009-Q2,2009,21500000,USD
/organization/prism-pharmaceuticals,Prism Pharmaceuticals,|Medical|Pharmaceuticals|Biotechnology|,Medical,USA,PA,Philadelphia,King Of Prussia,/organization/baxter-international,Baxter International,|Medical|Biotechnology|,Medical,USA,IL,Chicago,Deerfield,4/18/2011 0:00,2011-04,2011-Q2,2011,338000000,USD
/organization/private-formula-international-holdings,Private Formula International Holdings,|Biotechnology|,Biotechnology,AUS,,Melbourne,Port Melbourne,/organization/valeant-pharmaceuticals-international,Valeant Pharmaceuticals International,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Aliso Viejo,9/30/2009 0:00,2009-09,2009-Q3,2009,73400000,USD
/organization/prizm-payment-services,Prizm Payment Services,|Finance|,Finance,IND,,Chennai,Chennai,/organization/hitachi,Hitachi,|Public Relations|,Public Relations,JPN,,Tokyo,Tokyo,11/15/2013 0:00,2013-11,2013-Q4,2013,250000000,USD
/organization/procurian,Procurian,|Outsourcing|Consulting|Procurement|Software|,Outsourcing,USA,PA,Philadelphia,King Of Prussia,/organization/accenture,Accenture,|Business Services|Outsourcing|Consulting|,Business Services,USA,CA,San Diego,San Diego,10/3/2013 0:00,2013-10,2013-Q4,2013,375000000,USD
/organization/profibrix,ProFibrix,|Biotechnology|,Biotechnology,NLD,,The Hague,Leiden,/organization/the-medicines-company,The Medicines Company,|Biotechnology|,Biotechnology,USA,NJ,Newark,Parsippany,8/5/2013 0:00,2013-08,2013-Q3,2013,240000000,USD
/organization/profiles-international,Profiles International,|Consulting|,Consulting,USA,TX,Austin,Waco,/organization/john-wiley-sons,John Wiley & Sons,|Education|,Education,USA,NJ,Newark,Hoboken,4/2/2014 0:00,2014-04,2014-Q2,2014,51000000,USD
/organization/proginet,Proginet,|Enterprise Software|,Enterprise Software,USA,NY,Long Island,Garden City,/organization/tibco-software-inc,TIBCO Software,|Enterprise Software|Software|,Enterprise Software,USA,CA,SF Bay Area,Palo Alto,6/22/2010 0:00,2010-06,2010-Q2,2010,23000000,USD
/organization/project-solutions-group,Project Solutions Group,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Marlborough,/organization/rcm-technologies,RCM Technologies,|Enterprise Software|,Enterprise Software,USA,NJ,NJ - Other,Pennsauken,7/14/2009 0:00,2009-07,2009-Q3,2009,990000,USD
/organization/prolexic,Prolexic Technologies,|Enterprise Software|,Enterprise Software,USA,FL,Ft. Lauderdale,Hollywood,/organization/akamai-technologies,Akamai Technologies,|SaaS|IaaS|Digital Media|Video Streaming|Data Security|Content Delivery|Cloud Computing|Business Services|Enterprise Software|,Business Services,USA,MA,Boston,Cambridge,2/18/2014 0:00,2014-02,2014-Q1,2014,390000000,USD
/organization/prolifics,Prolifics,|Software|,Software,USA,NY,New York City,New York,/organization/semanticspace-technologies,SemanticSpace Technologies,|Enterprise Software|,Enterprise Software,USA,CA,Anaheim,Irvine,7/2/2008 0:00,2008-07,2008-Q3,2008,40000000,USD
/organization/property-portfolio-research,Property & Portfolio Research,|Consulting|,Consulting,USA,MA,Boston,Boston,/organization/costar,CoStar,|Investment Management|Brokers|Commercial Real Estate|,Commercial Real Estate,,,,,7/18/2009 0:00,2009-07,2009-Q3,2009,21640000,USD
/organization/prosensa,Prosensa,|Therapeutics|Medical|Health Care|Biotechnology|,Health Care,NLD,,The Hague,Leiden,/organization/biomarin-pharmaceutical,BioMarin Pharmaceutical,|Pharmaceuticals|,Pharmaceuticals,USA,CA,SF Bay Area,San Rafael,11/24/2014 0:00,2014-11,2014-Q4,2014,840000000,USD
/organization/prosep,ProSep,|Clean Technology|,Clean Technology,USA,TX,Houston,Houston,/organization/pwa,PWA,|Clean Technology|,Clean Technology,USA,OH,Akron - Canton,Wooster,10/24/2013 0:00,2013-10,2013-Q4,2013,9200000,USD
/organization/protexx,Protexx,|Software|,Software,,,,,/organization/widepoint,WidePoint,|Software|,Software,USA,IL,Chicago,Chicago,7/31/2008 0:00,2008-07,2008-Q3,2008,9330000,USD
/organization/protiva-biotherapeutics,Protiva Biotherapeutics,|Biotechnology|,Biotechnology,USA,WA,Seattle,Seattle,/organization/tekmira-pharmaceuticals,Tekmira Pharmaceuticals,|Biotechnology|,Biotechnology,CAN,BC,Burnaby,Burnaby,3/28/2008 0:00,2008-03,2008-Q1,2008,32450000,USD
/organization/protus-ip-solutions,Protus IP Solutions,|Software|,Software,CAN,ON,Ottawa,Ottawa,/organization/j2-global-communications,J2 Global Communications,|Information Services|Curated Web|,Information Services,USA,CA,Los Angeles,Los Angeles,12/6/2010 0:00,2010-12,2010-Q4,2010,213000000,USD
/organization/provigent-inc,Provigent,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,/organization/broadcom,Broadcom,|Semiconductors|Mobile|,Semiconductors,USA,CA,Anaheim,Irvine,3/21/2011 0:00,2011-03,2011-Q1,2011,314000000,USD
/organization/proximity-communications,Proximity Communications,|Information Technology|Enterprises|Telecommunications|,Enterprises,USA,NY,"Albany, New York",Berkshire,/organization/maintel,Maintel,|Telephony|Audio|Mobile|Networking|Public Relations|,Networking,GBR,,London,London,10/27/2014 0:00,2014-10,2014-Q4,2014,9600000,GBP
/organization/proxsys,Proxsys,|Biotechnology|,Biotechnology,USA,AL,Birmingham,Birmingham,/organization/athenahealth,athenahealth,|Business Services|Enterprise Software|,Business Services,USA,MA,Boston,Watertown,7/21/2011 0:00,2011-07,2011-Q3,2011,28000000,USD
/organization/ps-golive,PS GoLive,|Software|,Software,USA,FL,Palm Beaches,North Palm Beach,/organization/zanett,Zanett,|Consulting|,Consulting,USA,NY,New York City,New York,9/22/2008 0:00,2008-09,2008-Q3,2008,72700000,USD
/organization/puget-energy,Puget Energy,|Biotechnology|,Biotechnology,USA,WA,Seattle,Bellevue,/organization/puget-holdings,Puget Holdings,,,,,,,2/9/2009 0:00,2009-02,2009-Q1,2009,7400000000,USD
/organization/pulse,Pulse,|iPhone|News|,iPhone,USA,CA,SF Bay Area,San Francisco,/organization/linkedin,LinkedIn,|Social Recruiting|Software|Networking|Social Media|,Software,USA,CA,SF Bay Area,Mountain View,4/13/2013 0:00,2013-04,2013-Q2,2013,90000000,USD
/organization/pure-digital-technologies,Pure Digital Technologies,|Video Streaming|Social Network Media|Video|Hardware + Software|,Hardware + Software,USA,CA,Anaheim,Irvine,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,3/19/2009 0:00,2009-03,2009-Q1,2009,590000000,USD
/organization/pure-networks,Pure Networks,|Web Hosting|,Web Hosting,USA,WA,Seattle,Seattle,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,7/22/2008 0:00,2008-07,2008-Q3,2008,120000000,USD
/organization/pure-wave-networks,PureWave Networks,|Mobile|,Mobile,USA,CA,SF Bay Area,Santa Clara,/organization/redline-communications,Redline Communications,|Mobile|,Mobile,CAN,ON,Toronto,Toronto,9/9/2014 0:00,2014-09,2014-Q3,2014,2000000,USD
/organization/purple-labs,Purple Labs,|Mobile|,Mobile,CHE,,Dubendorf,Dubendorf,/organization/myriad,Myriad,|Mobile|,Mobile,CHE,,CHE - Other,Zurich,2/13/2009 0:00,2009-02,2009-Q1,2009,100590000,USD
/organization/q-go,Q-go,|Customer Service|CRM|SaaS|Search|Software|,Customer Service,NLD,,Amsterdam,Diemen,/organization/rightnow-technologies,RightNow Technologies,|Customer Service|CRM|SaaS|Software|,Software,USA,MT,Bozeman,Bozeman,1/18/2011 0:00,2011-01,2011-Q1,2011,34000000,USD
/organization/q9-networks,Q9 Networks,|Software|,Software,CAN,ON,Toronto,Toronto,/organization/abry-partners,ABRY Partners,,,USA,MA,Boston,Boston,8/24/2008 0:00,2008-08,2008-Q3,2008,345130000,USD
/organization/q9-networks,Q9 Networks,|Software|,Software,CAN,ON,Toronto,Toronto,/organization/bell-canada,Bell Canada,|Internet|Mobile|,Internet,CAN,ON,Toronto,Toronto,1/1/2012 0:00,2012-01,2012-Q1,2012,1100000000,USD
/organization/qik,Qik,|Video|Mobile|,Mobile,USA,CA,SF Bay Area,Redwood City,/organization/skype,Skype,|Messaging|VoIP|Mobile|Software|,Mobile,LUX,,Esch-sur-alzette,Esch-sur-alzette,1/6/2011 0:00,2011-01,2011-Q1,2011,150000000,USD
/organization/qinetiq,QinetiQ,|Space Travel|Cyber Security|Aerospace|Defense|,Space Travel,USA,VA,"Washington, D.C.",Arlington,/organization/mantech,ManTech,|Services|Security|,Services,USA,DC,"Washington, D.C.",Washington,9/30/2010 0:00,2010-09,2010-Q3,2010,60000000,USD
/organization/qlt,QLT,|Biotechnology|,Biotechnology,CAN,BC,Vancouver,Vancouver,/organization/auxilium-pharmaceuticals-inc,Auxilium Pharmaceuticals,|Innovation Management|Market Research|Health Care|Biotechnology|,Innovation Management,USA,CT,CT - Other,Centerbrook,6/26/2014 0:00,2014-06,2014-Q2,2014,345000000,USD
/organization/qlt-usa,QLT USA,|Biotechnology|,Biotechnology,,,,,/organization/tolmar,TOLMAR,|Biotechnology|,Biotechnology,USA,CO,Fort Collins,Fort Collins,10/1/2009 0:00,2009-10,2009-Q4,2009,230000000,USD
/organization/qnx-software-systems,QNX Software Systems,|Software|,Software,CAN,ON,Ottawa,Ottawa,/organization/blackberry,BlackBerry,|RIM|Wireless|Mobile|Hardware + Software|,Wireless,CAN,ON,Toronto,Waterloo,6/8/2010 0:00,2010-06,2010-Q2,2010,200000000,USD
/organization/qp-semiconductor,QP Semiconductor,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,/organization/e2v-technologies,e2v Technologies,|Hardware + Software|,Hardware + Software,GBR,,London,Chelmsford,9/1/2008 0:00,2008-09,2008-Q3,2008,80010000,USD
/organization/qualcomm-atheros,Qualcomm Atheros,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,/organization/qualcomm,Qualcomm,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,5/5/2011 0:00,2011-05,2011-Q2,2011,3100000000,USD
/organization/quantalife,QuantaLife,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Pleasanton,/organization/bio-rad-laboratories,Bio-Rad Laboratories,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Hercules,10/5/2011 0:00,2011-10,2011-Q4,2011,162000000,USD
/organization/quantitative-micro-software,Quantitative Micro Software,|Software|,Software,USA,CA,Anaheim,Irvine,/organization/ihs,IHS,|Software|,Software,USA,CO,Denver,Englewood,5/5/2010 0:00,2010-05,2010-Q2,2010,40000000,USD
/organization/quattro-wireless,Quattro Wireless,|Advertising|,Advertising,USA,MA,Boston,Waltham,/organization/apple,Apple,|Computers|Consumer Electronics|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,1/5/2010 0:00,2010-01,2010-Q1,2010,275000000,USD
/organization/quest-software,Quest Software,|Software|,Software,USA,CA,Anaheim,Aliso Viejo,/organization/dell,Dell,|Hardware + Software|,Hardware + Software,USA,TX,Austin,Round Rock,7/2/2012 0:00,2012-07,2012-Q3,2012,2400000000,USD
/organization/questcor-pharmaceuticals,Questcor Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,Anaheim,Anaheim,/organization/mallinckrodt,Mallinckrodt,|Biotechnology|,Biotechnology,,,,,4/7/2014 0:00,2014-04,2014-Q2,2014,5600000000,USD
/organization/questys-solutions,Questys Solutions,|Software|,Software,USA,CA,"Orange County, California",Santa Ana,/organization/villageedocs,VillageEDOCS,|Software|,Software,USA,CA,"Orange County, California",Santa Ana,8/1/2008 0:00,2008-08,2008-Q3,2008,1960000,USD
/organization/quickarrow,QuickArrow,|Software|,Software,USA,TX,Austin,Austin,/organization/openair,OpenAir,|Software|,Software,USA,MA,Boston,Boston,7/22/2009 0:00,2009-07,2009-Q3,2009,19400000,USD
/organization/quickcue,Quickcue,|Software|,Software,USA,TN,Chattanooga,Chattanooga,/organization/opentable,OpenTable,|Business Services|Hospitality|,Business Services,USA,CA,SF Bay Area,San Francisco,12/16/2013 0:00,2013-12,2013-Q4,2013,11500000,USD
/organization/quidsi,Quidsi,|E-Commerce|,E-Commerce,USA,NJ,Newark,Jersey City,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,11/8/2010 0:00,2010-11,2010-Q4,2010,545000000,USD
/organization/quilter-cheviot,Quilter Cheviot,|Finance|Financial Services|Investment Management|,Financial Services,GBR,,London,London,/organization/old-mutual,Old Mutual,|Financial Services|,Financial Services,GBR,,London,London,10/17/2014 0:00,2014-10,2014-Q4,2014,585000000,GBP
/organization/quintiq,Quintiq,|Enterprise Software|Supply Chain Management|Software|,Supply Chain Management,USA,PA,Philadelphia,Radnor,/organization/dassault,Dassault Systemes,|Software|,Software,FRA,,Franche-Comte,,7/24/2014 0:00,2014-07,2014-Q3,2014,337000000,USD
/organization/qumas,Qumas,|Software|,Software,USA,NJ,Newark,Jersey City,/organization/accelrys,Accelrys,|Software|,Software,USA,CA,San Diego,San Diego,12/9/2013 0:00,2013-12,2013-Q4,2013,50000000,USD
/organization/qumranet-inc,Qumranet,|Software|,Software,USA,CA,SF Bay Area,Sunnyvale,/organization/red-hat,Red Hat,|Open Source|Linux|Software|,Software,DEU,,Munich,Munich,9/4/2008 0:00,2008-09,2008-Q3,2008,107000000,USD
/organization/qumu,Qumu,|Video Streaming|Video|Software|,Software,USA,CA,SF Bay Area,San Bruno,/organization/rimage,Rimage,,,USA,MN,Minneapolis,Minneapolis,10/10/2011 0:00,2011-10,2011-Q4,2011,52000000,USD
/organization/quova,Quova,|Analytics|Digital Rights Management|Sales and Marketing|Advertising|,Advertising,NLD,,Amsterdam,Amsterdam,/organization/neustar,Neustar,|Telecommunications|Analytics|Information Technology|,Analytics,USA,VA,"Washington, D.C.",Sterling,11/5/2010 0:00,2010-11,2010-Q4,2010,21700000,USD
/organization/qwiki,Qwiki,|Photography|,Photography,USA,NY,New York City,New York,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,7/2/2013 0:00,2013-07,2013-Q3,2013,50000000,USD
/organization/qwitter,Qwitter,|Twitter Applications|Curated Web|,Curated Web,,,,,/organization/twittercounter,Twitter Counter,|Developer APIs|Advertising|Big Data Analytics|Demographies|Twitter Applications|Curated Web|,Developer APIs,NLD,,Amsterdam,Amsterdam,4/20/2011 0:00,2011-04,2011-Q2,2011,11111,USD
/organization/qype,Qype,|Curated Web|,Curated Web,DEU,,Hamburg,Hamburg,/organization/yelp,Yelp,|Customer Service|Reviews and Recommendations|Search|,Customer Service,USA,CA,SF Bay Area,San Francisco,10/25/2012 0:00,2012-10,2012-Q4,2012,50000000,USD
/organization/radar-industries,Radar Industries,|Manufacturing|Engineering Firms|Automotive|,Automotive,USA,MI,Detroit,Warren,/organization/shiloh-industries,Shiloh Industries,|Automotive|,Automotive,USA,OH,OH - Other,Valley City,10/1/2014 0:00,2014-10,2014-Q4,2014,57900000,USD
/organization/radiance,Radiance,|Web Hosting|,Web Hosting,,,,,/organization/comcast,Comcast,|Web Hosting|,Web Hosting,USA,PA,Philadelphia,Philadelphia,10/7/2008 0:00,2008-10,2008-Q4,2008,5000000,USD
/organization/radiant-communications,Radiant Communications,|Web Hosting|,Web Hosting,CAN,BC,Vancouver,Vancouver,/organization/comwave-telecom,Comwave Telecom,|Public Relations|,Public Relations,,,,,8/26/2013 0:00,2013-08,2013-Q3,2013,25300000,USD
/organization/radil,RADIL,|Education|,Education,USA,MO,St. Louis,Columbia,/organization/idexx-laboratories,IDEXX Laboratories,|Hardware + Software|,Hardware + Software,USA,ME,"Portland, Maine",Westbrook,11/8/2011 0:00,2011-11,2011-Q4,2011,43000000,USD
/organization/radiopilot,RadioPilot,|Software|,Software,USA,KS,KS - Other,Wa Keeney,/organization/modavox,Modavox,|Software|,Software,USA,AZ,Phoenix,Tempe,5/26/2008 0:00,2008-05,2008-Q2,2008,495000,USD
/organization/radyne,Radyne,|Public Relations|,Public Relations,USA,AZ,Phoenix,Tempe,/organization/comtech-telecommunications,Comtech Telecommunications,|Public Relations|,Public Relations,USA,NY,Long Island,Melville,5/12/2008 0:00,2008-05,2008-Q2,2008,223740000,USD
/organization/ragdoll-production,Ragdoll Production,|Games|,Games,,,,,/organization/dhx-media,DHX Media,|News|,News,USA,CA,Los Angeles,Sherman Oaks,9/16/2013 0:00,2013-09,2013-Q3,2013,27700000,USD
/organization/raidcall,Raidcall,|Software|,Software,,,,,/organization/changyou,ChangYou,|Software|Games|,Software,CHN,,CHN - Other,Shijingshan,11/20/2013 0:00,2013-11,2013-Q4,2013,50000000,USD
/organization/ramesys-e-business-services,Ramesys (e-Business) Services,|Software|,Software,GBR,,Nottingham,Nottingham,/organization/capita-group,Capita Group,|Enterprise Software|,Enterprise Software,GBR,,London,London,3/29/2010 0:00,2010-03,2010-Q1,2010,15000000,GBP
/organization/rapid-repair,Rapid Reporting,|Software|,Software,USA,TX,Dallas,Fort Worth,/organization/equifax,Equifax,|Consulting|,Consulting,USA,GA,Atlanta,Atlanta,11/1/2009 0:00,2009-11,2009-Q4,2009,72500000,USD
/organization/rapidswitch,RapidSwitch,|Web Hosting|,Web Hosting,GBR,,London,Maidenhead,/organization/iomart-group,iomart Group,|Cloud Data Services|Domains|Networking|Cloud Computing|Web Hosting|,Cloud Data Services,GBR,,Glasgow,Glasgow,5/12/2009 0:00,2009-05,2009-Q2,2009,5250000,GBP
/organization/rapportive,Rapportive,|Email|Messaging|,Email,USA,CA,SF Bay Area,San Francisco,/organization/linkedin,LinkedIn,|Social Recruiting|Software|Networking|Social Media|,Software,USA,CA,SF Bay Area,Mountain View,2/7/2012 0:00,2012-02,2012-Q1,2012,15000000,USD
/organization/rational-group,Rational Group,|Television|Entertainment|Online Gaming|,Online Gaming,IMN,,IMN - Other,,/organization/amaya-gaming,Amaya Gaming,|Lotteries|Gambling|Technology|,Technology,CAN,QC,Montreal,Pointe-claire,6/13/2014 0:00,2014-06,2014-Q2,2014,4900000000,USD
/organization/rautaruukki-corporation,Rautaruukki Corporation,|Manufacturing|,Manufacturing,FIN,,Helsinki,Helsinki,/organization/ssab,SSAB,|Manufacturing|,Manufacturing,SWE,,Stockholm,Stockholm,1/20/2014 0:00,2014-01,2014-Q1,2014,1600000000,USD
/organization/raysat,RaySat,|Automotive|,Automotive,USA,VA,"Washington, D.C.",Vienna,/organization/gilat-satellite-networks,Gilat Satellite Networks,|Public Relations|,Public Relations,ISR,,Tel Aviv,Petah Tiqva,3/17/2010 0:00,2010-03,2010-Q1,2010,25000000,USD
/organization/bbn-technologies,Raytheon BBN Technologies,|Web Hosting|,Web Hosting,USA,MA,Boston,Cambridge,/organization/raytheon,Raytheon Co.,|Defense|Security|,Defense,USA,MA,Boston,Waltham,10/26/2009 0:00,2009-10,2009-Q4,2009,350000000,USD
/organization/razorfish,Razorfish,|Consulting|,Consulting,USA,TX,Austin,Austin,/organization/publicis-groupe,Publicis Groupe,|Public Relations|,Public Relations,FRA,,Paris,Paris,8/9/2009 0:00,2009-08,2009-Q3,2009,530000000,USD
/organization/rcn,RCN,|Public Relations|,Public Relations,USA,VA,"Washington, D.C.",Herndon,/organization/abry-partners,ABRY Partners,,,USA,MA,Boston,Boston,3/5/2010 0:00,2010-03,2010-Q1,2010,1200000000,USD
/organization/readwrite,ReadWrite,|Apps|Startups|Social Media|Technology|Internet|News|,Apps,USA,CA,SF Bay Area,San Francisco,/organization/saymedia,SAY Media,|Publishing|Media|Video|Advertising|,Publishing,USA,CA,SF Bay Area,San Francisco,12/14/2011 0:00,2011-12,2011-Q4,2011,5000000,USD
/organization/real-girls-media-network-inc,Real Girls Media Network,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/meredith,Meredith Corporation,|Advertising|,Advertising,USA,IA,Des Moines,Des Moines,12/13/2010 0:00,2010-12,2010-Q4,2010,4000000,USD
/organization/realestate-com,RealEstate.com,|Finance|Social Buying|Marketplaces|Wholesale|Home & Garden|Sports|Realtors|Real Estate|,Social Buying,USA,NC,Charlotte,Charlotte,/organization/market-leader,Market Leader,|Real Estate|Brand Marketing|Public Relations|,Real Estate,USA,WA,Seattle,Kirkland,9/21/2011 0:00,2011-09,2011-Q3,2011,8250000,USD
/organization/realholidays-com-au,Realholidays.com.au,|Curated Web|,Curated Web,AUS,,Melbourne,Richmond,/organization/homeaway,HomeAway,|Technology|Advertising|Vacation Rentals|Travel|,Technology,USA,TX,Austin,Austin,4/14/2011 0:00,2011-04,2011-Q2,2011,2100000,USD
/organization/reapplications,REApplications,|Software|,Software,USA,CA,San Diego,San Diego,/organization/loopnet,LoopNet,|Internet|Online Shopping|Commercial Real Estate|Real Estate|,Internet,USA,CA,SF Bay Area,San Francisco,5/2/2008 0:00,2008-05,2008-Q2,2008,9400000,USD
/organization/reconnex,Reconnex,|Data Security|Security|,Data Security,USA,CA,SF Bay Area,Mountain View,/organization/mcafee,McAfee,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,7/7/2008 0:00,2008-07,2008-Q3,2008,46000000,USD
/organization/recurrent-energy,Recurrent Energy,|Clean Technology|,Clean Technology,USA,CA,SF Bay Area,San Francisco,/organization/sharp-electronics,Sharp Electronics,|Hardware + Software|,Hardware + Software,USA,NJ,Newark,Mahwah,9/22/2010 0:00,2010-09,2010-Q3,2010,305000000,USD
/organization/red-mccombs-media,Red McCombs Media,|Search Marketing|Media|Advertising|,Media,USA,TX,Austin,Austin,/organization/lin-tv,LIN TV,|Media|Games|,Media,USA,RI,Providence,Providence,10/6/2009 0:00,2009-10,2009-Q4,2009,7900000,USD
